US1MSHD0018,20170527,PRCP,0,,,N,
SWE00139764,20170531,TMAX,115,,,E,
US1TXKR0030,20170512,PRCP,0,,,N,
US1GAGW0039,20170510,PRCP,0,,,N,
USW00013802,20170516,SX52,206,,,7,1600
US1OHTR0004,20170528,WESF,0,,,N,
US1NMGR0043,20170508,PRCP,0,,,N,
ASN00039085,20170525,TMAX,256,,,a,
US1COFM0072,20170517,SNOW,0,,,N,
US1CTFR0009,20170525,SNOW,0,,,N,
ASN00078001,20170505,PRCP,0,,,a,
USC00194154,20170515,SNWD,0,,,7,
USC00436995,20170521,TOBS,44,,,7,0700
US1TNRD0008,20170529,SNOW,0,,,N,
USR0000VESS,20170516,TAVG,163,,,U,
USS0021D14S,20170523,TMAX,253,,,T,
USC00304844,20170512,SNOW,0,,,7,
USW00013881,20170528,WT03,1,,,W,
USC00132689,20170514,SNWD,0,,,7,0700
US1NCWK0214,20170509,PRCP,0,,,N,
US10linc060,20170509,SNOW,0,,,N,
US1ARSL0029,20170514,PRCP,3,,,N,
USC00080228,20170524,TMAX,317,,,7,0800
USW00003145,20170513,WDF2,330,,,W,
RMC00914304,20170510,PRCP,0,,,7,2400
USW00063890,20170528,WDF2,290,,,W,
USW00012918,20170501,TAVG,206,H,,S,
CA007026043,20170530,SNOW,0,,,C,
USS0008N03S,20170508,TOBS,68,,,T,
USC00345870,20170506,PRCP,0,,,7,2400
BGM00041936,20170520,TAVG,329,H,,S,
JA000047622,20170510,TAVG,105,H,,S,
USC00182336,20170523,PRCP,28,,,7,2200
AGE00147708,20170527,PRCP,10,,,S,
USW00004847,20170513,PGTM,1155,,,W,
US1MSJC0008,20170521,PRCP,312,,,N,
USS0014B04S,20170524,SNWD,0,,,T,
USC00291630,20170515,SNOW,0,,,7,
ASN00075039,20170507,TMIN,80,,,a,
USC00416074,20170518,TMAX,272,,,7,0800
USR0000ABOL,20170501,TMAX,161,H,,U,
USW00013942,20170518,SNWD,0,,,H,
NLE00102020,20170520,SNWD,0,,,E,
RSM00025282,20170519,TAVG,-7,H,,S,
USR0000CTHO,20170505,TMIN,139,H,,U,
USC00204659,20170517,PRCP,0,,,7,0930
US1MESG0006,20170527,SNWD,0,,,N,
USC00314496,20170509,PRCP,0,T,,7,0700
US1CODN0049,20170503,PRCP,25,,,N,
USR0000CKNO,20170517,TMIN,50,H,,U,
USC00396947,20170521,TOBS,89,,,7,0600
CA007041382,20170513,WSFG,0,,,C,
AGM00060360,20170531,TMAX,254,,,S,
USC00366111,20170502,PRCP,340,,,7,0700
USC00358494,20170521,TMAX,172,,,7,0800
US1MOSE0009,20170516,SNOW,0,,,N,
USR0000WFIN,20170513,TMIN,33,H,,U,
RSM00024918,20170523,PRCP,8,B,,S,
KNM00047055,20170503,TAVG,177,H,,S,
USC00160098,20170507,PRCP,0,,,7,0800
IR000408560,20170531,TMIN,182,,,S,
USC00035112,20170518,SNOW,0,,,7,
USS0021E05S,20170530,TAVG,108,,,T,
USC00411968,20170521,TOBS,161,,,7,0800
US1TNMA0003,20170518,PRCP,0,,,N,
USC00216654,20170501,PRCP,198,,,7,0800
US1CASD0053,20170517,PRCP,13,,,N,
USW00063874,20170518,TMAX,333,,,W,
USS0011G05S,20170516,PRCP,76,,,T,
USW00004126,20170513,TMAX,103,,,R,
ASN00021075,20170522,PRCP,0,,,a,
USW00004803,20170511,WDF5,10,,,W,
USC00344951,20170514,PRCP,0,,,7,2400
US1OHER0041,20170515,PRCP,0,,,N,
USW00012907,20170503,SNWD,0,,,W,
SPE00173114,20170504,TMAX,212,,,E,
US1MIMG0015,20170514,SNOW,0,,,N,
BNM00065330,20170513,TMAX,315,,,S,
USC00215638,20170519,SN33,111,,,7,0800
US1NYOS0015,20170519,PRCP,23,,,N,
US1GABB0006,20170527,PRCP,0,,,N,
USC00369367,20170511,TMAX,233,,,7,0700
USC00228445,20170516,SX32,322,,,7,0800
USC00456534,20170507,TMIN,-11,,,7,0900
USR0000IPIN,20170503,TAVG,122,,,U,
USR0000OMOO,20170517,TMIN,-44,H,,U,
ASN00031085,20170531,PRCP,0,,,a,
USS0021B42S,20170504,WESD,2896,,,T,
BOM00026864,20170523,TAVG,158,H,,S,
CA006155878,20170501,TMAX,160,,,C,
CA006103367,20170517,SNWD,0,,,C,
USC00144857,20170519,EVAP,41,,,7,0700
ASN00033170,20170517,PRCP,0,,,a,
NLE00101908,20170531,SNWD,0,,,E,
ASN00044002,20170527,PRCP,0,,,a,
ASN00032141,20170511,TMAX,237,,,a,
USC00442790,20170504,TOBS,94,,,7,0800
IDM00096797,20170504,TAVG,283,H,,S,
USS0008L02S,20170513,TMAX,166,,,T,
CA006110556,20170505,TAVG,63,,,C,
CA006151689,20170530,TMIN,115,,,C,
GLE00147308,20170509,TMIN,-22,,,E,
USC00207312,20170526,TMIN,122,,,7,0800
SPE00156225,20170524,TMAX,328,,,E,
USC00418126,20170506,SNOW,0,,,7,
USW00093909,20170517,PRCP,3,,,W,
US1SDBK0037,20170515,PRCP,0,,,N,
USR0000AKAI,20170523,TMAX,111,H,,U,
ASN00080009,20170523,PRCP,10,,,a,
USC00501987,20170523,PRCP,66,,,7,0800
USC00400081,20170516,SNOW,0,,,7,
USC00230304,20170503,SNWD,0,,,7,
USW00024213,20170504,AWND,14,,,W,
US1TNHL0022,20170503,PRCP,0,,,N,
ASN00070297,20170528,PRCP,0,,,a,
US1NYTM0005,20170512,PRCP,0,,,N,
CA002100935,20170521,WDFG,10,,,C,
US1NCRN0015,20170513,PRCP,107,,,N,
USC00480603,20170516,TMIN,-6,,,7,0700
US1TXCSS006,20170509,PRCP,0,,,N,
ASN00069148,20170505,PRCP,0,,,a,
USC00027619,20170503,PRCP,0,,,7,0800
US1KYFR0010,20170507,SNOW,0,,,N,
USC00410832,20170526,TMIN,172,,,7,0800
USW00003893,20170504,WT01,1,,,W,
ASN00033290,20170504,PRCP,0,,,a,
USC00384607,20170505,PRCP,41,,,7,0800
US1KSJO0042,20170506,PRCP,0,,,N,
USW00093806,20170526,PRCP,0,,,W,2400
RSM00027369,20170515,TMIN,-15,,,S,
US1ARAR0002,20170512,PRCP,74,,,N,
USW00054770,20170508,WDF5,270,,,W,
USS0014A14S,20170503,PRCP,0,,,T,
USW00013881,20170523,WDF2,180,,,W,
US1NCWK0250,20170507,SNOW,0,,,N,
US1CODN0236,20170501,SNOW,0,,,N,
USC00411033,20170524,SNOW,0,,,7,
USR0000CBLU,20170508,TMAX,139,H,,U,
USR0000OWAS,20170511,TAVG,86,,,U,
USC00124613,20170528,PRCP,3,,,7,0630
USR0000OLAV,20170503,TMIN,72,H,,U,
USW00014847,20170515,TAVG,116,H,,S,
USC00416950,20170514,SNWD,0,,,7,
US1INTN0010,20170502,PRCP,18,,,N,
USW00094274,20170501,WSF2,40,,,W,
USC00333029,20170505,SNWD,0,,,7,0800
USW00024152,20170505,WDF2,270,,,W,
USW00094817,20170527,WDF5,130,,,W,
USS0011G01S,20170511,PRCP,0,,,T,
USC00178792,20170503,TMAX,100,,,7,0700
LAM00048938,20170527,PRCP,221,,,S,
USC00246586,20170510,TOBS,72,,,7,0700
USR0000NGAN,20170512,TMAX,161,H,,U,
USC00310724,20170515,TMAX,250,,,7,0700
US1VTCL0018,20170520,SNOW,0,,,N,
AGM00060536,20170519,TMIN,111,,,S,
USC00101514,20170501,PRCP,0,,,7,0800
USW00025713,20170503,TMAX,61,,,W,2400
USW00013996,20170502,SNWD,0,,,W,
US1WACM0041,20170516,PRCP,43,,,N,
USC00353971,20170503,SNOW,0,,,7,
USC00501684,20170510,SNOW,0,,,7,
SWE00138520,20170526,PRCP,0,,,E,
US1NMBR0127,20170512,SNOW,0,,,N,
USW00013837,20170516,WDF2,200,,,W,
US1TXBRK003,20170501,PRCP,0,,,N,
USC00470773,20170503,TMIN,6,,,7,0700
USC00097171,20170523,TMAX,300,,,7,0600
USW00026422,20170512,TMAX,139,,,W,
USC00036403,20170515,SNWD,0,,,7,
ASN00045025,20170504,TMAX,269,,,a,
USW00094908,20170525,SNOW,0,,,W,
USC00262119,20170506,SNWD,0,,,7,1700
ASN00019006,20170524,PRCP,0,,,a,
US1TXAT0038,20170509,PRCP,0,,,N,
CA002400600,20170501,SNWD,371,,,S,
USC00041424,20170510,TMIN,106,,,7,1500
US1NYSF0016,20170504,PRCP,0,,,N,
US1NCFR0029,20170519,PRCP,0,,,N,
USW00024013,20170506,PRCP,0,,,W,2400
USC00235050,20170524,AWND,13,,,7,
USS0020K27S,20170503,TMIN,43,,,T,
US1ILCP0103,20170520,PRCP,193,,,N,
CA006101335,20170502,SNWD,0,,,C,
USC00438169,20170522,TOBS,72,,,7,0700
US1MIOK0070,20170523,SNOW,0,,,N,
USC00481569,20170522,TMIN,56,,,7,0700
FIE00146798,20170504,TMAX,49,,,E,
ASN00041522,20170525,TMAX,241,,,a,
SWE00139134,20170516,TMIN,-29,,,E,
RSM00029576,20170523,PRCP,0,B,,S,
US10hall007,20170504,PRCP,0,,,N,
USC00170409,20170521,TMAX,206,,,7,0700
USW00003159,20170508,WDF2,270,,,W,
USC00470516,20170504,TMIN,-11,,,7,0800
RSM00025378,20170521,TMIN,11,,,S,
ASN00073050,20170503,PRCP,0,,,a,
USR0000BIGI,20170513,TMIN,122,H,,U,
USW00013960,20170503,WT01,1,,,W,
USS0013A24S,20170521,SNWD,0,,,T,
USC00409155,20170526,TOBS,178,,,7,2400
US1NJBG0018,20170530,PRCP,18,,,N,
NOE00105494,20170523,TMAX,42,,,E,
USC00411921,20170501,PRCP,0,,,7,0800
USS0007E23S,20170531,TAVG,84,,,T,
MXM00076848,20170505,TMIN,153,,,S,
US1NHCR0015,20170515,PRCP,325,,,N,
USC00126001,20170527,TOBS,206,,,7,0600
ASN00067017,20170515,PRCP,2,,,a,
USC00417669,20170528,PRCP,0,,,7,0600
USS0010J30S,20170528,WESD,3810,,,T,
USC00473271,20170516,PRCP,69,,,7,0800
DRM00078486,20170522,TMAX,322,,,S,
FIE00144172,20170519,PRCP,4,,,E,
ASN00040196,20170523,PRCP,0,,,a,
USC00319555,20170506,TOBS,100,,,7,0700
US1NCTR0028,20170511,SNOW,0,,,N,
CA002402684,20170527,TAVG,-52,H,,S,
US1ILOG0004,20170513,SNWD,0,,,N,
NOE00110545,20170527,SNWD,0,,,E,
CA003011815,20170511,WDFG,11,,,C,
USW00003963,20170504,WDF5,350,,,W,
US1TNFK0015,20170503,SNOW,0,,,N,
ASN00005061,20170505,PRCP,0,,,a,
USC00421171,20170515,TMIN,89,,,7,0800
USC00130512,20170530,SNWD,0,,,7,
USC00300870,20170520,TMIN,61,,,7,0700
US1NCSK0002,20170510,PRCP,107,,,N,
US1MOAN0008,20170510,PRCP,0,,,N,
RSM00029752,20170529,TAVG,137,H,,S,
USC00208293,20170520,PRCP,0,,,7,
USC00411800,20170519,TOBS,233,,,7,0700
USS0019L41S,20170524,TOBS,73,,,T,
AGM00060522,20170520,TMIN,112,,,S,
US1TXCML156,20170516,PRCP,0,,,N,
US1OHER0011,20170508,SNOW,0,,,N,
ASN00015603,20170514,MDTN,70,,,a,
LAM00048940,20170519,TMIN,240,,,S,
USC00255997,20170501,PRCP,71,,,7,2400
US1CATH0039,20170519,SNOW,0,,,N,
USS0010D12S,20170502,TAVG,7,,,T,
USC00341648,20170516,TMAX,294,,,7,0700
USC00015553,20170518,TOBS,244,,,7,2000
ASN00091227,20170507,PRCP,20,,,a,
USR0000OREM,20170516,TAVG,69,,,U,
CA006041110,20170504,PRCP,20,,,C,
US1WVDD0002,20170505,PRCP,170,,,N,
CA003062660,20170523,PRCP,0,,,C,
USW00014941,20170509,SNOW,0,,,W,
USC00142086,20170516,SNOW,0,,,7,
USR0000CMIO,20170512,TAVG,111,,,U,
USC00398420,20170527,SNOW,0,,,7,
USC00140195,20170502,PRCP,0,,,7,0700
USW00012832,20170519,WDF2,140,,,W,
US1FLSM0008,20170517,PRCP,0,,,N,
USC00388405,20170518,TMAX,300,,,7,0700
US1TXTV0267,20170530,SNOW,0,,,N,
USC00367186,20170502,SNWD,0,,,7,0700
ASN00097072,20170527,TMAX,171,,,a,
USC00017157,20170503,TMAX,267,,,7,1900
USS0014F11S,20170513,PRCP,0,,,T,
USC00208443,20170529,TMAX,272,,,7,0800
US1ARFK0017,20170512,PRCP,358,,,N,
CA007041166,20170525,WSFG,480,,,C,
US1TXVC0037,20170524,SNOW,0,,,N,
USW00063867,20170515,TMIN,121,,,R,
USC00265168,20170515,SNOW,0,,,7,
GME00125302,20170513,PRCP,3,,,E,
USC00419191,20170507,TMAX,311,,,7,0800
USC00468384,20170529,TMIN,172,,,7,0700
USR0000CHOL,20170515,TMAX,150,H,,U,
USC00387687,20170511,TMIN,133,,,7,0800
USC00048713,20170530,SNWD,0,,,7,
US1ALMS0019,20170531,PRCP,28,,,N,
US1WACM0048,20170527,SNOW,0,,,N,
USW00013942,20170514,SNOW,0,,,H,
USC00141435,20170502,SNOW,0,,,7,
RSM00022721,20170525,PRCP,0,B,,S,
USC00361377,20170512,TMAX,122,,,7,
USW00053918,20170530,SNWD,0,,,W,
US1ORLA0167,20170520,PRCP,0,,,N,
USC00190192,20170527,SNOW,0,,,7,
USC00118684,20170526,TMAX,194,,,7,0700
USC00083874,20170518,SNWD,0,,,7,
US1COJF0003,20170507,SNOW,0,,,N,
US1CAMR0024,20170511,PRCP,0,,,N,
US1MIOD0003,20170527,SNOW,0,,,N,
USC00217602,20170505,SNWD,0,,,7,
GME00128686,20170523,PRCP,0,,,E,
ASN00082076,20170521,TMIN,80,,,a,
USR0000AGLA,20170529,TMAX,121,H,,U,
USC00365902,20170501,TMIN,133,,,7,0700
US1AZPM0233,20170510,SNOW,0,,,N,
CA00114EMDM,20170514,TMAX,105,,,C,
SWE00140560,20170521,PRCP,0,,,E,
USC00088620,20170510,TOBS,233,,,7,0900
USS0005K27S,20170502,TAVG,11,,,T,
US1CASD0027,20170503,PRCP,0,,,N,
USC00135131,20170508,SNWD,0,,,7,0700
SWE00139674,20170516,TMIN,15,,,E,
USW00024152,20170505,TMAX,189,,,W,
NLE00108996,20170528,PRCP,0,,,E,
USC00126830,20170510,SN52,144,,,7,0900
US1WIDL0009,20170516,PRCP,61,,,N,
US1NCNR0002,20170515,SNOW,0,,,N,
SF000068296,20170513,TAVG,131,H,,S,
USW00023801,20170516,TMIN,146,,,R,
USC00446173,20170531,SNWD,0,,,7,0800
CA002100709,20170510,PRCP,0,T,,C,
USW00003171,20170522,SNWD,0,,,W,
US1GACS0012,20170507,PRCP,76,,,N,
TX000038656,20170518,TAVG,202,H,,S,
USC00293142,20170509,TMIN,67,,,7,0730
CA003013140,20170521,WSFG,440,,,C,
USS0050O01S,20170528,TAVG,94,,,T,
USW00093013,20170515,TMAX,250,,,W,2400
USW00014733,20170529,WSF5,143,,,W,
SWE00139592,20170507,SNWD,0,,,E,
ASN00031021,20170506,PRCP,160,,,a,
USC00023584,20170529,SNWD,0,,,7,0800
USC00291445,20170510,TMIN,106,,,7,0700
USC00147546,20170502,TMAX,211,,,7,0800
US1ILCP0089,20170509,PRCP,5,,,N,
USS0010D12S,20170523,TMAX,191,,,T,
USW00003954,20170520,TMIN,111,,,W,
USC00466248,20170507,SNOW,0,,,7,
US1TXBEL024,20170514,SNOW,0,,,N,
SWE00140136,20170503,SNWD,0,,,E,
CA00502I001,20170521,TMAX,117,,,C,
NLE00113694,20170520,TMAX,132,,,E,
US1MOBN0063,20170530,SNOW,0,,,N,
USW00027502,20170528,AWND,62,,,W,
RSM00029418,20170521,PRCP,10,B,,S,
USC00121326,20170529,SNWD,0,,,7,2400
USW00023257,20170520,TMIN,111,,,W,
USW00093084,20170510,WDF5,290,,,W,
USC00212555,20170520,TMAX,150,,,7,0800
CA001062646,20170517,PRCP,0,,,C,
USC00252770,20170501,PRCP,546,,,7,0700
USC00481131,20170519,TMAX,6,,,7,0800
ASN00040068,20170502,TMIN,191,,,a,
RPM00098328,20170519,TMAX,250,,,S,
USC00055402,20170514,SNOW,0,,,7,
ID000097340,20170528,TAVG,287,H,,S,
USC00157652,20170517,TMIN,156,,,7,0800
USC00340027,20170502,PRCP,0,,,7,2400
CA003062451,20170512,SNWD,0,,,C,
ASN00033188,20170512,PRCP,0,,,a,
USC00164816,20170508,PRCP,0,,,7,0700
ARM00087453,20170507,TMIN,162,,,S,
US1SCBF0053,20170527,PRCP,0,,,N,
USC00237514,20170516,TOBS,189,,,7,0700
USC00213104,20170509,TOBS,200,,,7,0700
CA001108910,20170521,WSFG,0,,,C,
USC00474027,20170527,TMIN,117,,,7,0630
US1ARST0014,20170520,PRCP,508,,,N,
US1COLR0393,20170523,SNOW,0,,,N,
US1GAFY0007,20170522,PRCP,13,,,N,
ASN00041495,20170530,PRCP,0,,,a,
USC00245334,20170504,TOBS,244,,,7,1500
US1COBO0144,20170502,SNWD,0,,,N,
US1VAAL0003,20170521,WESF,0,,,N,
USC00072730,20170520,SNWD,0,,,7,
IDM00096615,20170509,TAVG,291,H,,S,
CA005031A10,20170531,TMIN,-8,,,C,
PAM00086097,20170501,TAVG,186,H,,S,
USC00310090,20170522,TMIN,178,,,7,0700
ASN00068239,20170505,TMIN,46,,,a,
USR0000APLE,20170508,TMIN,56,H,,U,
USW00093013,20170501,WDF2,20,,,W,
US1IACG0005,20170501,PRCP,203,,,N,
USS0006L13S,20170506,TMIN,-34,,,T,
USC00217184,20170523,TOBS,111,,,7,0700
US1NCCR0045,20170517,SNOW,0,,,N,
US1NYSV0005,20170514,PRCP,295,,,N,
USC00031492,20170503,PRCP,0,,,7,0800
CA001140876,20170505,TMIN,130,,,C,
US1NMQY0013,20170503,PRCP,5,,,N,
USR0000HPTK,20170528,TMIN,78,H,,U,
USC00417983,20170529,SNOW,0,,,7,
US1COMZ0030,20170514,PRCP,0,,,N,
USW00012812,20170531,SNWD,0,,,W,
USC00413686,20170530,TOBS,233,,,7,0800
USC00368073,20170504,TMAX,183,,,7,2400
US1COWE0517,20170512,SNWD,0,,,N,
USW00013962,20170519,SNWD,0,,,W,
USS0013H05S,20170505,SNWD,1753,,,T,
RQC00665097,20170517,EVAP,46,,,7,0800
US1NEHK0001,20170510,PRCP,236,,,N,
CA1BC000010,20170515,SNWD,0,,,N,
USC00414254,20170529,PRCP,0,,,7,0800
US1NCBD0002,20170506,PRCP,25,,,N,
GME00128218,20170524,PRCP,0,,,E,
US1OKCC0009,20170528,SNOW,0,,,N,
USW00093110,20170521,SNWD,0,,,W,
USC00205050,20170526,PRCP,10,,,7,0700
USS0007K12S,20170519,WESD,6477,,,T,
USW00026615,20170501,TMIN,0,,,W,2400
USW00024033,20170517,TAVG,101,H,,S,
US1CAFR0014,20170505,PRCP,0,,,N,
USC00345590,20170511,TMAX,250,,,7,2400
CA006014353,20170508,TMIN,-89,,,C,
USC00311578,20170514,SNWD,0,,,7,2400
US1NCWN0006,20170521,SNOW,0,,,N,
US1AZYV0096,20170510,PRCP,58,,,N,
USC00042012,20170509,TMAX,294,,,7,1700
USC00411267,20170503,TMIN,67,,,7,0800
USS0013C39S,20170513,TOBS,-16,,,T,
USC00362721,20170525,SNWD,0,,,7,
CA00704FEG0,20170528,TMIN,50,,,C,
US1NEHK0001,20170528,PRCP,5,,,N,
USC00344250,20170502,TMAX,283,,,7,2400
US1TXGP0111,20170527,PRCP,0,,,N,
MOM00060155,20170520,TMIN,170,,,S,
USC00427064,20170517,TMIN,22,,,7,1800
CHM00058921,20170515,TAVG,194,H,,S,
USS0015B14S,20170509,TOBS,57,,,T,
USC00357391,20170503,TOBS,133,,,7,0800
ASN00079017,20170502,PRCP,16,,,a,
USW00026616,20170505,TMAX,0,,,W,2400
CA1NS000041,20170518,PRCP,0,,,N,
USC00419367,20170518,TOBS,261,,,7,1000
USW00093129,20170522,WSF5,121,,,W,
USC00356033,20170508,TOBS,56,,,7,0700
CA003045000,20170521,PRCP,0,,,C,
CA006016295,20170513,PRCP,0,,,C,
USS0006N16S,20170505,TOBS,59,,,T,
USR0000AHPI,20170528,TAVG,197,,,U,
USC00418583,20170528,TMAX,394,,,7,0800
USC00410250,20170503,TMAX,333,,,7,0900
USC00425406,20170517,SNOW,0,T,,7,
USS0016H03S,20170508,TMIN,18,,,T,
ITM00016206,20170505,TAVG,165,H,,S,
USC00115097,20170504,TMIN,39,,,7,0700
USC00502339,20170524,TMAX,128,,,7,0800
MXM00076113,20170515,PRCP,0,,,S,
GME00102252,20170505,TMIN,74,,,E,
IN009021000,20170530,PRCP,3,,,S,
USR0000AHOW,20170507,TMAX,73,H,,U,
USC00416495,20170529,SNOW,0,,,7,
US1NMBR0128,20170526,PRCP,0,,,N,
US1INMD0030,20170523,SNOW,0,,,N,
ASN00087118,20170514,PRCP,0,,,a,
GME00130870,20170521,PRCP,0,,,E,
ASN00008296,20170521,TMAX,183,,,a,
CA007010565,20170516,WDFG,34,,,C,
USC00209188,20170505,TMAX,78,,,7,0700
USC00046719,20170521,TMAX,339,,,7,0800
USC00438556,20170502,SNOW,0,,,7,
USC00084394,20170529,TOBS,233,,,7,0800
USW00094705,20170505,WSF2,98,,,W,
US1CASA0007,20170521,SNOW,0,,,N,
US1VASF0005,20170518,SNWD,0,,,N,
USC00257351,20170501,SNWD,127,,,7,0700
USW00003904,20170509,WDF2,150,,,W,
SWE00140228,20170513,TMAX,112,,,E,
USR0000VVIE,20170530,TAVG,189,,,U,
USW00004725,20170514,TMIN,56,,,W,2400
US1ILSC0021,20170512,PRCP,41,,,N,
USC00445096,20170516,TMIN,56,,,7,0800
USC00292785,20170502,TMIN,-17,,,7,1700
BPW00080601,20170506,TMIN,232,,,S,
USC00243939,20170516,TMAX,156,,,7,0800
US1PABR0012,20170523,PRCP,0,,,N,
SWE00138020,20170528,SNWD,0,,,E,
USS0007E06S,20170506,SNWD,686,,,T,
SPE00120215,20170531,TAVG,227,H,,S,
ASN00069147,20170526,PRCP,0,,,a,
USC00447338,20170526,TOBS,172,,,7,0700
USC00216920,20170517,PRCP,36,,,7,0700
FR000007130,20170524,PRCP,0,,,E,
ASN00067105,20170519,TMIN,112,,,a,
ASN00073145,20170530,PRCP,0,,,a,
USC00340180,20170502,SX32,239,,,7,2400
USC00133675,20170517,SNOW,0,,,7,
USW00024030,20170508,WSF5,125,,,W,
RSM00026268,20170512,PRCP,0,B,,S,
UK000003302,20170523,TMIN,118,,,S,
US1NCTR0023,20170503,SNOW,0,,,N,
USC00314987,20170501,PRCP,0,,,7,0700
CA002403206,20170522,TAVG,-78,,,C,
USC00337935,20170505,TMIN,72,,,7,0700
CI000085934,20170508,PRCP,15,,,S,
USC00132070,20170513,TMIN,106,,,7,2400
CA008401298,20170511,WDFG,7,,,C,
USC00200197,20170521,TOBS,67,,,7,0800
CA001018611,20170504,TMAX,214,,,C,
US1ARST0017,20170511,SNOW,0,,,N,
US1ALSH0011,20170528,PRCP,28,,,N,
LAM00048948,20170524,TMIN,253,,,S,
USC00484760,20170509,TMAX,133,,,7,0800
US1ILDG0011,20170508,PRCP,0,,,N,
CA007016800,20170502,PRCP,48,,,C,
US1ILGY0020,20170515,PRCP,0,,,N,
USW00014606,20170508,SNWD,0,,,H,
USR0000ANIN,20170531,TMAX,211,H,,U,
USW00014787,20170522,WSF5,116,,,W,
USW00003866,20170509,PRCP,0,,,W,
USS0014A11S,20170504,TOBS,32,,,T,
USC00393316,20170526,TMIN,61,,,7,0700
IN023160900,20170515,TAVG,303,H,,S,
USR0000VASH,20170503,TMIN,89,H,,U,
USC00144589,20170526,SNOW,0,,,7,
US1ALCM0006,20170513,PRCP,244,,,N,
USW00023174,20170503,TAVG,187,H,,S,
USW00054789,20170526,WSF2,89,,,W,
USS0008S08S,20170513,TMIN,56,,,T,
USR0000CBRK,20170510,TMIN,22,H,,U,
USS0011C02S,20170522,TMIN,53,,,T,
US1WIVR0002,20170514,SNOW,0,,,N,
USC00241047,20170514,SN33,117,,,7,1600
ASN00090035,20170502,TMAX,122,,,a,
USC00087851,20170507,TMAX,272,,,7,1730
US1NETS0001,20170511,PRCP,13,,,N,
ASN00083058,20170528,PRCP,146,,,a,
GME00128650,20170524,TMAX,188,,,E,
CA001077500,20170505,TAVG,68,,,C,
USW00054737,20170519,TMAX,328,,,W,
SPE00155964,20170513,TMAX,258,,,E,
USC00129113,20170525,SN52,183,,,7,0700
USR0000TPRE,20170531,TMAX,272,H,,U,
USW00013897,20170501,TMIN,128,,,W,2400
USC00291647,20170512,SNWD,0,,,7,
USC00142602,20170521,TMAX,133,,,7,0700
USC00502965,20170518,TMIN,44,,,7,2400
US1INDK0005,20170528,PRCP,0,,,N,
US1ILSC0003,20170527,SNOW,0,,,N,
USS0012J02S,20170524,TAVG,150,,,T,
NOE00111336,20170529,PRCP,0,,,E,
USS0015E08S,20170514,TMAX,107,,,T,
BF1BI000001,20170522,SNOW,0,,,N,
US1NMGR0081,20170518,SNOW,0,,,N,
USC00054726,20170510,TOBS,94,,,7,0700
SWE00137728,20170516,SNWD,0,,,E,
RSM00023891,20170513,TAVG,81,H,,S,
USC00233420,20170510,SNWD,0,,,7,
USS0017H08S,20170528,PRCP,0,,,T,
USW00054782,20170510,AWND,20,,,W,
USC00094138,20170507,PRCP,107,,,7,0800
CA00706Q001,20170511,TMAX,129,,,C,
USC00126420,20170526,TMIN,100,,,7,0700
USR0000ASOL,20170528,TAVG,189,,,U,
ASN00055136,20170527,TMAX,175,,,a,
US1MAPL0022,20170528,SNOW,0,,,N,
GMM00010704,20170501,TMIN,60,,,E,
US1INRN0006,20170530,SNOW,0,,,N,
ASN00032172,20170505,PRCP,180,,,a,
US1GAWR0004,20170529,PRCP,0,,,N,
US1TNSR0050,20170508,SNOW,0,,,N,
US1UTWB0001,20170531,PRCP,0,,,N,
USW00003166,20170525,PRCP,0,,,W,
RSM00031725,20170524,PRCP,201,B,,S,
USC00104793,20170529,SNWD,0,,,7,1600
GME00128914,20170506,TMAX,144,,,E,
USS0013E27S,20170531,TMIN,96,,,T,
USS0006J20S,20170512,PRCP,0,,,T,
USC00426357,20170517,TMAX,189,,,7,0730
FIE00145207,20170531,PRCP,1,,,E,
USS0010F15S,20170509,WESD,1981,,,T,
USW00053850,20170530,WSF2,45,,,W,
USC00241008,20170524,SNOW,0,,,7,
USC00051268,20170505,SNOW,0,,,7,
FJ000091680,20170524,TMAX,305,,,S,
US1TNLS0002,20170503,PRCP,0,,,N,
US1TXBND033,20170517,PRCP,41,,,N,
RSM00028321,20170529,TAVG,47,H,,S,
USS0006H23S,20170530,TMAX,136,,,T,
US1VTCH0013,20170520,SNOW,0,,,N,
USW00093042,20170506,WSF5,139,,,W,
USC00367409,20170530,SNOW,0,,,7,
USC00444410,20170526,TOBS,133,,,7,0700
USR0000ARUC,20170525,TMIN,128,H,,U,
USC00242996,20170510,SNWD,0,,,7,0800
RQW00011641,20170511,AWND,26,,,W,
USC00099486,20170513,TMIN,161,,,7,0700
US1COWE0485,20170523,SNOW,0,,,N,
US1NJMN0017,20170527,SNOW,0,,,N,
USW00003893,20170511,WSF5,89,,,W,
ASN00084134,20170519,PRCP,0,,,a,
GME00131554,20170505,TMAX,133,,,E,
USC00013251,20170529,SNOW,0,,,7,
USC00427271,20170513,SNWD,0,,,7,
USC00402202,20170530,SN32,194,,,7,0700
USC00144178,20170525,TOBS,111,,,7,0700
USW00094273,20170515,TMAX,150,,,W,
USC00219046,20170501,TOBS,22,,,7,0800
FIE00144041,20170519,TMIN,105,,,E,
NLE00101997,20170525,PRCP,0,,,E,
USR0000ABOX,20170529,TMIN,22,H,,U,
CA003075770,20170530,TAVG,183,,,C,
US1WACM0008,20170527,PRCP,0,,,N,
USC00505519,20170509,PRCP,112,,,7,1700
TUM00017030,20170530,TMIN,131,,,S,
